TipoDiAnnotazione,ontologies,SOURCE,AttributoNomeCompleto,entity_id,pretty_name,cui
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_exposure_end_datetime,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-verbatim_end_date,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-drug_type_concept_id,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-stop_reason,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-refills,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-quantity,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-days_supply,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-sig,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,11,Person,MTHU041262
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,12,Drugs,LP18046-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,13,Prescription,MTHU038389
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,14,Prescription,LA27931-7
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,15,Prescription,LP116219-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,16,Vaccines,LA20283-0
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,17,Large,LA8981-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,18,Biologic,LA31430-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,19,Therapies,LP75725-9
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,20,Therapies,MTHU021209
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,21,Medical devices,MTHU000152
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,22,Devices,LP35960-1
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-route_concept_id,23,Do not,LA14426-3
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,1,Drug,LP172750-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,2,Drug,LA18200-8
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,3,Substance,T167
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,4,Substance:Find:Pt:^Patient:Nom,104986-5
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,5,Substance,LP441540-4
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,6,Substance,MTHU070242
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,7,Person,LP345156-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,8,Person,LP133774-2
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,9,Person,MTHU066373
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,10,Person:ID:Pt:^Patient:Nom,106193-6
BioportalDescrizioneCompleta,LOINC,OMOP,drug_exposure-lot_number,11,Person,MTHU041262
