entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,text
11,Groups,C0441833,['T078'],['Idea or Concept'],colony,colony,0.5942275708077664,0.5942275708077664,"microbiologyevents contains microbiology information, including tests performed and sensitivities., isolate_num is the number of the isolated colony for testing antibiotics."
12,Testing,C0039593,['T169'],['Functional Concept'],testing,testing,0.5462348532246896,0.5462348532246896,"microbiologyevents contains microbiology information, including tests performed and sensitivities., isolate_num is the number of the isolated colony for testing antibiotics."
13,Antibiotics,C0003232,['T195'],['Antibiotic'],antibiotics,antibiotic,0.5550433133307636,0.5550433133307636,"microbiologyevents contains microbiology information, including tests performed and sensitivities., isolate_num is the number of the isolated colony for testing antibiotics."
0,Contain (action),C2700400,['T052'],['Activity'],contains,contain,0.21125466586732228,0.21125466586732228,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
1,Science of Microbiology,C0025952,['T091'],['Biomedical Occupation or Discipline'],microbiology,microbiology,0.3712394518737334,0.3712394518737334,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
2,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.42588941137425695,0.42588941137425695,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
4,Testing,C0039593,['T169'],['Functional Concept'],tests,test,0.36274250538195485,0.36274250538195485,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
5,Performed,C0884358,['T169'],['Functional Concept'],performed,performed,0.4437471581011446,0.4437471581011446,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
6,Diagnostic Sensitivity,C1511883,['T081'],['Quantitative Concept'],sensitivities,sensitivity,0.6853521990030238,0.6853521990030238,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
7,Antibiotics,C0003232,['T195'],['Antibiotic'],antibiotic,antibiotic,0.46640340510980194,0.46640340510980194,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
8,Testing,C0039593,['T169'],['Functional Concept'],tested,tested,0.2301386361779936,0.2301386361779936,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
10,Pathogenic organism,C0450254,['T001'],['Organism'],organism,organism,0.5890860787165586,0.5890860787165586,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
11,Diagnostic Sensitivity,C1511883,['T081'],['Quantitative Concept'],sensitivity,sensitivity,0.7269272678503611,0.7269272678503611,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_itemid is the id is listed here, if an antibiotic was tested against the given organism for sensitivity."
0,Contain (action),C2700400,['T052'],['Activity'],contains,contain,0.21698658618826266,0.21698658618826266,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_name is the name is listed here, if an antibiotic was tested against the given organism for sensitivity."
1,Science of Microbiology,C0025952,['T091'],['Biomedical Occupation or Discipline'],microbiology,microbiology,0.3911591412440292,0.3911591412440292,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_name is the name is listed here, if an antibiotic was tested against the given organism for sensitivity."
2,Information,C1533716,['T078'],['Idea or Concept'],information,information,0.47876999978744006,0.47876999978744006,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_name is the name is listed here, if an antibiotic was tested against the given organism for sensitivity."
4,Testing,C0039593,['T169'],['Functional Concept'],tests,test,0.3900611392480212,0.3900611392480212,"microbiologyevents contains microbiology information, including tests performed and sensitivities., ab_name is the name is listed here, if an antibiotic was tested against the given organism for sensitivity."
