entity_id,pretty_name,cui,type_ids,types,source_value,detected_name,acc,context_similarity,ontologies,text,names
10,Databases,C0242356,['T170'],['Intellectual Product'],database,database,0.42739795331859776,0.42739795331859776,[],"transfers are physical locations for patients throughout their hospital stay., dbsource contains the original icu database the data was sourced from.",transfers_dbsource
11,Data,C1511726,['T078'],['Idea or Concept'],data,data,0.99,0.99,[],"transfers are physical locations for patients throughout their hospital stay., dbsource contains the original icu database the data was sourced from.",transfers_dbsource
0,Patient Transfer,C0030704,['T058'],['Health Care Activity'],transfers,transfer,0.22869868589231113,0.22869868589231113,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
1,Physical,C0205485,['T169'],['Functional Concept'],physical,physical,0.47108146132450757,0.47108146132450757,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
3,Patients,C0030705,['T101'],['Patient or Disabled Group'],patients,patient,0.499248239095026,0.499248239095026,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
5,Hospital Stay,C3489408,['T079'],['Temporal Concept'],hospital stay,hospital~stay,0.22790551969618122,0.22790551969618122,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
8,Patient Transfer,C0030704,['T058'],['Health Care Activity'],transfer,transfer,0.22976141617007925,0.22976141617007925,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
9,Event,C0441471,['T051'],['Event'],event,event,0.3853793047780162,0.3853793047780162,[],"transfers are physical locations for patients throughout their hospital stay., eventtype describes what transfer event occurred.",transfers_eventtype
1,Physical,C0205485,['T169'],['Functional Concept'],physical,physical,0.508514864086271,0.508514864086271,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
2,Injury location,C0552513,['T033'],['Finding'],locations,location,0.2053334314248452,0.2053334314248452,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
3,Patients,C0030705,['T101'],['Patient or Disabled Group'],patients,patient,0.5835807574394185,0.5835807574394185,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
5,Hospital Stay,C3489408,['T079'],['Temporal Concept'],hospital stay,hospital~stay,0.25664264183812574,0.25664264183812574,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
9,hospital unit,C0019988,['T093'],['Health Care Related Organization'],care unit,care~unit,0.22360493609921325,0.22360493609921325,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
11,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.7263452201589161,0.7263452201589161,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
13,Reside,C2982691,['T052'],['Activity'],resided,resided,0.2888596353625708,0.2888596353625708,[],"transfers are physical locations for patients throughout their hospital stay., prev_careunit contains the care unit in which the patient previously resided.",transfers_prev_careunit
0,Transplantation,C0040732,['T061'],['Therapeutic or Preventive Procedure'],transfers,transfer,0.20514838305083052,0.20514838305083052,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
1,Physical,C0205485,['T169'],['Functional Concept'],physical,physical,0.5132179088374352,0.5132179088374352,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
3,Patients,C0030705,['T101'],['Patient or Disabled Group'],patients,patient,0.6268772597271788,0.6268772597271788,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
5,Hospital Stay,C3489408,['T079'],['Temporal Concept'],hospital stay,hospital~stay,0.24479471407720674,0.24479471407720674,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
8,patient care,C0017313,['T058'],['Health Care Activity'],care,care,0.24023269613878173,0.24023269613878173,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
10,hospital unit,C0019988,['T093'],['Health Care Related Organization'],unit,unit,0.22773069589662365,0.22773069589662365,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
11,Patients,C0030705,['T101'],['Patient or Disabled Group'],patient,patient,0.6397578888242372,0.6397578888242372,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
13,Reside,C2982691,['T052'],['Activity'],resides,reside,0.267113924558907,0.267113924558907,[],"transfers are physical locations for patients throughout their hospital stay., curr_careunit contains the care unit in which the patient currently resides.",transfers_curr_careunit
1,Physical,C0205485,['T169'],['Functional Concept'],physical,physical,0.45061361703767444,0.45061361703767444,[],"transfers are physical locations for patients throughout their hospital stay., prev_wardid contains the previous ward in which the patient stayed.",transfers_prev_wardid
2,Injury location,C0552513,['T033'],['Finding'],locations,location,0.2326290636842053,0.2326290636842053,[],"transfers are physical locations for patients throughout their hospital stay., prev_wardid contains the previous ward in which the patient stayed.",transfers_prev_wardid
3,Patients,C0030705,['T101'],['Patient or Disabled Group'],patients,patient,0.6477023261784101,0.6477023261784101,[],"transfers are physical locations for patients throughout their hospital stay., prev_wardid contains the previous ward in which the patient stayed.",transfers_prev_wardid
5,Hospital Stay,C3489408,['T079'],['Temporal Concept'],hospital stay,hospital~stay,0.21135604884122522,0.21135604884122522,[],"transfers are physical locations for patients throughout their hospital stay., prev_wardid contains the previous ward in which the patient stayed.",transfers_prev_wardid
8,Previous,C0205156,['T079'],['Temporal Concept'],previous,previous,0.2834507132830854,0.2834507132830854,[],"transfers are physical locations for patients throughout their hospital stay., prev_wardid contains the previous ward in which the patient stayed.",transfers_prev_wardid
